run_id,game_name,opponent,opponent_race,map,outcome,scbw_exit_code,launched_at,finished_at,game_time_sec,jar_version,git_rev,frozen,telemetry_flag,telemetry_status,plan_flag,result_winner,result_is_crashed,result_realtime_outed,score_self_is_winner,score_self_building,score_self_kill,score_self_razing,score_self_unit,score_opp_is_winner,score_opp_building,score_opp_kill,score_opp_razing,score_opp_unit,econ_samples,econ_last_frame,econ_minerals_gathered,econ_minerals_spent,econ_gas_gathered,econ_gas_spent,econ_supply_used_peak,econ_supply_total_peak,econ_frame_time_avg,econ_frame_time_max,record_timestamp,record_is_winner,record_num_starting_locations,record_opener,record_build_order,record_detected_strategies,record_frame_count,observed_game_id,observed_build_order,observed_is_winner,observed_end_frame,observed_average_fps,observed_engagement_count,observed_our_units_lost,observed_our_supply_lost,observed_enemy_units_killed,observed_enemy_supply_killed,observed_enemy_destroyed,observed_sample_interval_frames,observed_contact_radius_px,observed_merge_radius_px,observed_close_cooldown_frames,truth_self_created,truth_self_destroyed,truth_self_events,truth_opp_created,truth_opp_destroyed,truth_opp_types,truth_opp_events,truth_opp_last_frame,plan_events,plan_enqueued,plan_transitions,plan_completed,plan_cancelled,plan_units,plan_buildings,plan_tech,plan_upgrades,plan_queue_depth_peak,plan_last_frame,learn_opener,learn_build_order,learn_detected_strategies,learn_is_winner,learn_frame_count
20260904-031526,KU4HQ04U,Ecgberht,Terran,(4)CircuitBreaker.scx,WIN,0,2026-09-04T04:47:47,2026-09-04T04:53:12,323.0,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,2520,64000,13110,33725,False,4380,39000,2415,32000,1595,38280,28534,27275,9368,8100,211,280,3.293,9377.0,1788522784334,true,4,12Hatch,3HatchLurker,1Base,38287,3dda949c-812a-474e-b9ec-043456e23ee0,3HatchLurker,1,38287,159.9069,32,280,379,483,966,572,8,320,512,240,110,295,6498,579,578,18,4636,38256,4806,733,4073,390,387,660,63,1,9,42,38287,12Hatch,3HatchLurker,1Base,true,38287
20260904-031526,KU4HQ07S,Tomas Cere,Protoss,(2)Benzene.scx,WIN,0,2026-09-04T04:48:25,2026-09-04T04:51:28,181.0,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,375,4800,4950,1850,False,1650,950,0,2400,478,11472,2170,1850,0,0,45,50,3.201,8526.0,1788522678956,true,2,4Pool,4Pool,1Base,11472,3df8b106-3184-49da-af90-e09d8cc77529,4Pool,1,11472,49.0983,9,21,21,40,96,50,8,320,512,240,32,19,566,51,51,9,494,11436,224,39,185,32,0,38,1,0,0,7,11472,4Pool,4Pool,1Base,true,11472
20260904-031526,KU4HQ00R,Dave Churchill,Random,(4)Roadrunner.scx,LOSS,0,2026-09-04T04:49:26,2026-09-04T04:52:41,193.4,0.63,6e32a9d,False,True,ok,True,Dave Churchill,False,False,False,1300,1800,0,3350,True,1640,5575,3900,4300,537,12888,4562,4550,360,100,50,72,2.916,8620.0,1788522750430,false,4,Overpool,SpeedlingAllIn,1Base,12898,be3430c2-2412-40c2-99e5-bbaaa2ca2079,SpeedlingAllIn,0,12898,111.7017,11,78,78,18,36,18,8,320,512,240,47,101,1219,107,18,6,1063,12899,758,87,671,69,8,79,7,0,1,17,12898,Overpool,SpeedlingAllIn,1Base,false,12898
20260904-031526,KU4HQ03O,liongis,Zerg,(4)CircuitBreaker.scx,LOSS,0,2026-09-04T04:50:00,2026-09-04T04:52:36,153.8,0.63,6e32a9d,False,True,ok,True,liongis,False,False,False,375,100,0,1400,True,880,1850,1125,2000,345,8280,1522,1350,0,0,28,50,3.023,7828.0,1788522746364,false,4,4Pool,4Pool,1Base,8279,ac7588b5-bfbf-4534-8c74-3a39a0def160,4Pool,0,8279,232.3525,4,29,29,2,2,2,8,320,512,240,23,35,635,24,3,9,544,8307,221,53,168,22,35,31,22,0,0,11,8279,4Pool,4Pool,1Base,false,8279
20260904-031526,KU4HQ063,WillBot,Random,(4)Icarus.scm,LOSS,0,2026-09-04T04:51:13,2026-09-04T04:54:16,180.9,0.63,6e32a9d,False,True,ok,True,WillBot,False,False,False,375,600,0,3300,True,4090,5350,1125,12650,891,21384,4090,3300,0,0,32,50,1.663,5792.0,1788522846285,false,4,4Pool,4Pool,2RaxAcademy;1Base,21392,da65e7bc-5987-4da9-aecd-9bd14f690c74,4Pool,0,21392,303.0125,20,80,80,6,12,9,8,320,512,240,61,105,1597,205,15,21,1514,21422,481,101,380,61,45,69,32,0,0,7,21392,4Pool,4Pool,2RaxAcademy;1Base,false,21392
20260904-031526,KU4HQ07T,Tomas Cere,Protoss,(2)Destination.scx,LOSS,0,2026-09-04T04:51:28,2026-09-04T04:54:37,187.1,0.63,6e32a9d,False,True,ok,True,Tomas Cere,False,False,False,375,2200,0,2950,True,4100,5450,1125,12550,803,19272,3330,3000,0,0,35,50,1.927,6077.0,1788522870455,false,2,4Pool,4Pool,,19284,990fd671-0209-4325-890d-41ff588725b1,4Pool,0,19284,197.8164,31,95,95,16,44,44,8,320,512,240,53,99,1532,203,45,17,1602,19293,411,77,334,55,25,63,14,0,0,11,19284,4Pool,4Pool,,false,19284
20260904-031526,KU4HQ08Y,VOID,Terran,(2)Benzene.scx,WIN,0,2026-09-04T04:52:17,2026-09-04T04:56:38,259.3,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,4940,21500,11520,28925,False,3590,25400,1260,10400,1092,26208,29330,26825,10032,7675,294,352,3.201,6618.0,1788522988370,true,2,12Hatch,CrazyZerg,1Base,26228,56e6b9a1-0aff-45eb-87b4-7c7bcc3ac931,CrazyZerg,1,26228,147.5262,25,263,354,166,334,207,8,320,512,240,152,277,4486,207,205,20,2865,26196,2541,374,2167,370,2,313,48,2,11,29,26228,12Hatch,CrazyZerg,1Base,true,26228
20260904-031526,KU4HQ020,MadMixR,Random,(2)HeartbreakRidge.scx,LOSS,0,2026-09-04T04:52:26,2026-09-04T04:59:36,428.2,0.63,6e32a9d,False,True,ok,True,MadMixR,False,False,False,4905,19320,10500,48075,True,8850,118275,53315,25035,2486,59664,43078,43050,8842,7800,183,236,3.079,7109.0,1788523165896,false,2,Overpool,3HatchHydra,1Base;FFE,59677,cfcdbd67-292b-495a-b192-0e2b3e93e682,3HatchHydra,0,59677,234.6382,87,361,646,88,256,168,8,320,512,240,38,558,16520,334,131,19,6199,59705,4164,627,3537,572,45,555,64,0,8,43,59677,Overpool,3HatchHydra,1Base;FFE,false,59677
20260904-031526,KU4HQ03P,liongis,Zerg,(4)EmpireoftheSun.scm,LOSS,0,2026-09-04T04:52:36,2026-09-04T04:55:50,192.8,0.63,6e32a9d,False,True,ok,True,liongis,False,False,False,780,2150,0,1950,True,1100,2600,2340,3100,443,10632,2450,2425,296,100,41,52,3.799,9602.0,1788522939532,false,4,Overpool,SpeedlingAllIn,1Base;EarlyRush,10635,6d624033-4c97-43ed-8ed5-3fcea6c57a68,SpeedlingAllIn,0,10635,191.0517,8,35,35,42,43,42,8,320,512,240,25,47,965,36,43,9,895,10656,1711,628,1083,37,683,50,577,0,1,23,10635,Overpool,SpeedlingAllIn,1Base;EarlyRush,false,10635
20260904-031526,KU4HQ00S,Dave Churchill,Random,(2)Benzene.scx,WIN,0,2026-09-04T04:52:41,2026-09-04T04:56:02,199.2,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,830,2800,1200,3250,False,375,1350,0,1800,458,10992,2914,2875,1080,950,50,50,3.464,8196.0,1788522952962,true,2,Overpool,1HatchSpire,1Base;EarlyRush,11007,90c4567c-8379-4d78-8ce6-b07e86b8eaeb,1HatchSpire,1,11007,212.9439,8,27,27,47,56,50,8,320,512,240,24,28,1113,25,50,6,852,10957,449,55,394,40,3,47,6,0,2,12,11007,Overpool,1HatchSpire,1Base;EarlyRush,true,11007
20260904-031526,KU4HQ04V,Ecgberht,Terran,(4)EmpireoftheSun.scm,WIN,0,2026-09-04T04:53:12,2026-09-04T04:57:42,269.2,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,3600,34500,13365,25675,False,4055,16650,0,17200,1098,26352,23394,21900,8080,6600,271,286,2.949,11534.0,1788523051850,true,4,12Hatch,3HatchLurker,1Base;2RaxAcademy,26352,86d8bc53-7b32-46b5-bd38-d6cf3dcef5a2,3HatchLurker,1,26352,121.4230,14,139,188,243,490,286,8,320,512,240,69,144,3640,284,284,20,2400,26315,4088,359,3729,323,37,304,47,1,7,47,26352,12Hatch,3HatchLurker,1Base;2RaxAcademy,true,26352
20260904-031526,KU4HQ064,WillBot,Random,(4)Jade.scx,LOSS,0,2026-09-04T04:54:16,2026-09-04T05:02:23,486.0,0.63,6e32a9d,False,True,ok,True,WillBot,False,False,False,6360,73550,720,67550,True,3190,108055,22380,51150,2751,66024,52226,52150,17064,13775,292,336,3.728,9985.0,1788523334789,false,4,Overpool,1HatchSpire,1Base;Hydralisk,66032,ef7b8717-1aca-49f0-b633-17a497dca32f,1HatchSpire,0,66032,169.9175,147,852,1173,247,476,260,8,320,512,240,329,964,20903,15,253,18,13671,66052,4893,811,4082,732,79,693,114,0,4,28,66032,Overpool,1HatchSpire,1Base;Hydralisk,false,66032
20260904-031526,KU4HQ07U,Tomas Cere,Protoss,(2)HeartbreakRidge.scx,WIN,0,2026-09-04T04:54:37,2026-09-04T04:57:18,160.0,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,375,2500,2925,1200,False,575,400,0,1250,308,7392,1186,1150,0,0,32,34,3.346,7998.0,1788523030442,true,2,4Pool,4Pool,1Base,7411,70960e9b-a8cc-4efa-b130-94d6b9e98fba,4Pool,1,7411,33.2588,6,7,7,21,50,26,8,320,512,240,20,7,276,26,26,5,195,7367,365,27,338,19,0,26,1,0,0,8,7411,4Pool,4Pool,1Base,true,7411
20260904-031526,KU4HQ03Q,liongis,Zerg,(4)FightingSpirit.scx,LOSS,0,2026-09-04T04:55:50,2026-09-04T04:58:26,154.2,0.63,6e32a9d,False,True,ok,True,liongis,False,False,False,375,600,0,1350,True,780,1550,1125,2050,338,8112,1442,1350,0,0,31,50,3.015,6610.0,1788523099183,false,4,4Pool,4Pool,1Base,8124,02410ee5-8f4d-45a1-82f4-ad5c501d2b46,4Pool,0,8124,206.8811,7,30,30,12,12,12,8,320,512,240,22,29,570,29,13,8,619,8146,200,44,156,22,25,30,14,0,0,11,8124,4Pool,4Pool,1Base,false,8124
20260904-031526,KU4HQ00T,Dave Churchill,Random,(2)Destination.scx,WIN,0,2026-09-04T04:56:02,2026-09-04T04:59:29,205.2,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,1515,4200,2700,3550,False,900,2850,240,2700,684,16416,5242,5275,0,0,71,72,2.558,7294.0,1788523157808,true,2,Overpool,1HatchSpire,1Base;EarlyRush;Hydralisk,16432,93984b1d-ecc2-4611-b679-c184915f2b00,1HatchSpire,1,16432,244.8336,7,56,56,69,84,94,8,320,512,240,42,59,1693,33,74,8,1266,16392,773,110,663,82,28,77,33,0,0,16,16432,Overpool,1HatchSpire,1Base;EarlyRush;Hydralisk,true,16432
20260904-031526,KU4HQ08Z,VOID,Terran,(2)Destination.scx,WIN,0,2026-09-04T04:56:38,2026-09-04T05:00:14,214.5,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,5450,15750,8745,19625,False,3015,12650,0,7875,928,22272,25058,23575,7208,5825,307,308,2.673,7263.0,1788523207001,true,2,12Hatch,CrazyZerg,EarlyRush;1Base,22291,75861910-8158-492d-a419-a438f459b202,CrazyZerg,1,22291,188.8375,10,164,197,133,266,186,8,320,512,240,109,160,3331,168,166,18,1905,22236,14691,3632,11059,318,3854,2064,55,1505,8,37,22291,12Hatch,CrazyZerg,EarlyRush;1Base,true,22291
20260904-031526,KU4HQ07V,Tomas Cere,Protoss,(3)NeoMoonGlaive.scx,WIN,0,2026-09-04T04:57:18,2026-09-04T05:00:06,166.1,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,375,2500,3525,1300,False,775,500,0,1250,315,7560,1442,1250,0,0,30,50,3.271,8453.0,1788523198184,true,3,4Pool,4Pool,1Base,7566,a9051d96-b165-4308-9efb-b63e5d90ef92,4Pool,1,7566,33.4312,3,10,10,21,50,28,8,320,512,240,21,10,296,28,28,7,240,7528,149,26,123,20,0,25,1,0,0,7,7566,4Pool,4Pool,1Base,true,7566
20260904-031526,KU4HQ04W,Ecgberht,Terran,(4)FightingSpirit.scx,LOSS,0,2026-09-04T04:57:42,2026-09-04T05:00:57,193.1,0.63,6e32a9d,False,True,ok,True,Ecgberht,False,False,False,1305,3100,0,5850,True,2530,12250,3915,6850,664,15936,7346,6775,1808,1100,71,102,2.91,7984.0,1788523247379,false,4,12Hatch,3HatchLurker,1Base,15936,f4584c63-2336-4506-87b8-f8e04e6f759a,3HatchLurker,0,15936,232.9253,13,86,100,17,34,16,8,320,512,240,42,129,1683,129,16,16,1360,15923,1010,175,835,99,56,151,20,1,3,55,15936,12Hatch,3HatchLurker,1Base,false,15936
20260904-031526,KU4HQ03R,liongis,Zerg,(4)Icarus.scm,LOSS,0,2026-09-04T04:58:26,2026-09-04T05:01:07,160.0,0.63,6e32a9d,False,True,ok,True,liongis,False,False,False,700,750,0,2400,True,1080,3550,3000,2750,403,9672,3154,3050,440,100,43,66,2.65,8346.0,1788523260320,false,4,Overpool,SpeedlingAllIn,1Base,9674,37573499-e837-4868-b0c1-69cb0b7d85a4,SpeedlingAllIn,0,9674,251.7042,7,53,53,15,15,15,8,320,512,240,31,65,831,39,16,8,894,9675,313,55,258,44,7,48,6,0,1,11,9674,Overpool,SpeedlingAllIn,1Base,false,9674
20260904-031526,KU4HQ00U,Dave Churchill,Random,(2)HeartbreakRidge.scx,WIN,0,2026-09-04T04:59:29,2026-09-04T05:02:13,162.9,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,835,2800,2775,2000,False,775,400,0,1400,338,8112,2714,2600,0,0,52,52,2.559,5858.0,1788523321981,true,2,Overpool,SpeedlingAllIn,1Base;EarlyRush,8124,922a5ed2-831d-4553-8aef-20f423d20de2,SpeedlingAllIn,1,8124,251.2215,1,8,8,28,56,37,8,320,512,240,27,10,479,37,37,5,266,8080,423,50,373,40,3,43,7,0,0,11,8124,Overpool,SpeedlingAllIn,1Base;EarlyRush,true,8124
20260904-031526,KU4HQ021,MadMixR,Random,(3)NeoMoonGlaive.scx,WIN,0,2026-09-04T04:59:36,2026-09-04T05:02:54,196.3,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,1315,12500,3975,7150,False,1325,2100,0,5625,719,17256,6954,6325,2464,1900,112,116,2.369,6750.0,1788523367208,true,3,12Pool,1HatchSpire,EarlyRush;1Base;Hydralisk,17269,458a96b3-55ae-4070-910a-7db388a515cd,1HatchSpire,1,17269,248.5280,18,46,46,64,106,79,8,320,512,240,38,43,1257,17,80,10,1349,17236,689,95,594,87,8,81,12,0,2,10,17269,12Pool,1HatchSpire,EarlyRush;1Base;Hydralisk,true,17269
20260904-031526,KU4HQ07W,Tomas Cere,Protoss,(3)TauCross.scx,WIN,0,2026-09-04T05:00:06,2026-09-04T05:03:15,187.3,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,375,2200,3375,1350,False,725,500,0,1100,324,7776,1426,1300,0,0,32,50,3.048,7221.0,1788523385272,true,3,4Pool,4Pool,1Base,7783,46f16453-05be-4bab-9217-a44d2425ec71,4Pool,1,7783,33.0768,4,10,10,19,44,25,8,320,512,240,22,10,283,25,24,7,198,7695,159,27,132,21,0,26,1,0,0,7,7783,4Pool,4Pool,1Base,true,7783
20260904-031526,KU4HQ090,VOID,Terran,(2)HeartbreakRidge.scx,WIN,0,2026-09-04T05:00:14,2026-09-04T05:03:32,196.1,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,2535,6950,6270,8050,False,2115,6000,1875,3575,695,16680,9874,9325,1976,1950,104,122,2.688,7605.0,1788523404216,true,2,12Hatch,CrazyZerg,1Base,16680,95627e87-ed38-49eb-96ee-46a974b3a1de,CrazyZerg,1,16680,212.0068,18,46,67,54,108,95,8,320,512,240,35,54,1649,78,75,16,1247,16649,1214,131,1083,120,7,99,29,0,3,22,16680,12Hatch,CrazyZerg,1Base,true,16680
20260904-031526,KU4HQ04X,Ecgberht,Terran,(4)Icarus.scm,WIN,0,2026-09-04T05:00:57,2026-09-04T05:03:59,180.8,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,1305,8300,3720,6725,False,1265,2600,0,4150,556,13344,6858,6550,2160,2025,102,102,2.704,7877.0,1788523431346,true,4,12Hatch,3HatchLurker,1Base,13363,f4707698-c829-4a49-acd0-996d0d7b28c6,3HatchLurker,1,13363,298.8809,3,26,30,67,134,82,8,320,512,240,28,29,978,83,82,13,787,13330,931,131,800,91,7,117,10,1,3,35,13363,12Hatch,3HatchLurker,1Base,true,13363
20260904-031526,KU4HQ03S,liongis,Zerg,(4)Jade.scx,LOSS,0,2026-09-04T05:01:07,2026-09-04T05:03:58,168.8,0.63,6e32a9d,False,True,ok,True,liongis,False,False,False,375,850,0,1550,True,780,1950,1125,2300,381,9144,1730,1500,0,0,31,50,3.204,8357.0,1788523428511,false,4,4Pool,4Pool,1Base,9147,fd1ad827-1941-4d36-b078-73566ee4fd18,4Pool,0,9147,213.1873,10,32,32,16,17,16,8,320,512,240,26,37,837,30,17,8,774,9148,219,47,172,25,24,34,13,0,0,11,9147,4Pool,4Pool,1Base,false,9147
20260904-031526,KU4HQ00V,Dave Churchill,Random,(3)NeoMoonGlaive.scx,LOSS,0,2026-09-04T05:02:13,2026-09-04T05:05:16,181.0,0.63,6e32a9d,False,True,ok,True,Dave Churchill,False,False,False,695,800,0,1850,True,400,2550,2085,1850,461,11064,2666,2425,0,0,30,34,2.294,6141.0,1788523506526,false,3,Overpool,1HatchSpire,EarlyRush;1Base,11069,a6a7ca00-bb5a-4a7e-9ea0-0162966afe25,1HatchSpire,0,11069,202.6059,6,43,43,15,16,16,8,320,512,240,29,55,912,26,16,6,826,11070,398,78,320,42,37,54,24,0,0,25,11069,Overpool,1HatchSpire,EarlyRush;1Base,false,11069
20260904-031526,KU4HQ065,WillBot,Random,(4)LaMancha1.1.scx,LOSS,0,2026-09-04T05:02:23,2026-09-04T05:05:50,205.1,0.63,6e32a9d,False,True,ok,True,WillBot,False,False,False,375,1600,0,3650,True,3815,6825,1125,15300,1006,24144,4570,3650,0,0,26,50,1.75,5928.0,1788523540116,false,4,4Pool,4Pool,1Base;2RaxAcademy,24151,52a2a05a-2232-4d4a-b546-013498d0ecdb,4Pool,0,24151,201.1871,22,92,92,13,26,14,8,320,512,240,68,128,2487,246,24,22,1779,24181,1138,395,743,68,380,390,5,0,0,10,24151,4Pool,4Pool,1Base;2RaxAcademy,false,24151
20260904-031526,KU4HQ022,MadMixR,Random,(3)TauCross.scx,LOSS,0,2026-09-04T05:02:54,2026-09-04T05:06:27,211.3,0.63,6e32a9d,False,True,ok,True,MadMixR,False,False,False,780,200,0,1650,True,4750,2110,2460,9225,714,17136,2298,2250,320,100,36,52,2.759,6829.0,1788523577941,false,3,12Pool,3HatchHydra,1Base;EarlyRush,17145,143bbbee-555c-47e5-a6dc-487f97a4a9b3,3HatchHydra,0,17145,216.4242,3,4,4,1,4,1,8,320,512,240,10,29,473,165,1,16,570,17174,7823,3419,4404,33,3928,3400,18,0,1,46,17145,12Pool,3HatchHydra,1Base;EarlyRush,false,17145
20260904-031526,KU4HQ07X,Tomas Cere,Protoss,(4)Andromeda.scx,WIN,0,2026-09-04T05:03:15,2026-09-04T05:06:24,187.5,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,375,2800,4950,1500,False,1650,450,0,1400,372,8928,1602,1450,0,0,39,50,3.362,10010.0,1788523572943,true,4,4Pool,4Pool,1Base,8930,2b47530e-3f21-490a-baa8-9a7ed8ac9928,4Pool,1,8930,66.1386,4,9,9,24,56,34,8,320,512,240,25,9,352,34,34,9,339,8873,177,30,147,24,0,29,1,0,0,7,8930,4Pool,4Pool,1Base,true,8930
20260904-031526,KU4HQ091,VOID,Terran,(3)NeoMoonGlaive.scx,LOSS,0,2026-09-04T05:03:32,2026-09-04T05:10:03,389.2,0.63,6e32a9d,False,True,ok,True,VOID,False,False,False,6825,26600,6300,26550,True,5415,47880,21600,20450,2110,50640,29050,29019,6504,5919,134,198,3.348,7840.0,1788523794147,false,3,12Hatch,CrazyZerg,EarlyRush;2RaxAcademy;1Base,50656,a31c0f15-508e-4449-a333-d5bf7e02d319,CrazyZerg,0,50656,250.5208,60,279,399,224,448,277,8,320,512,240,126,448,9714,370,280,21,5781,50657,8432,1852,6580,393,1673,1718,121,0,13,56,50656,12Hatch,CrazyZerg,EarlyRush;2RaxAcademy;1Base,false,50656
20260904-031526,KU4HQ03T,liongis,Zerg,(4)LaMancha1.1.scx,LOSS,0,2026-09-04T05:03:58,2026-09-04T05:07:36,217.0,0.63,6e32a9d,False,True,ok,True,liongis,False,False,False,1340,12350,0,6700,True,1965,12250,4020,12550,808,19392,7826,7825,424,100,64,72,2.622,8403.0,1788523646422,false,4,Overpool,SpeedlingAllIn,Hydralisk,19408,ea33359b-d828-4eda-8f29-e61cad05a19d,SpeedlingAllIn,0,19408,181.8866,21,256,256,101,127,101,8,320,512,240,108,225,2966,48,103,10,3230,19439,854,143,711,133,9,133,8,0,2,11,19408,Overpool,SpeedlingAllIn,Hydralisk,false,19408
20260904-031526,KU4HQ04Y,Ecgberht,Terran,(4)Jade.scx,WIN,0,2026-09-04T05:03:59,2026-09-04T05:07:28,208.0,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,1530,10150,5415,9025,False,1880,5200,0,5075,647,15528,8274,8150,2376,2375,112,134,2.823,9421.0,1788523638706,true,4,12Hatch,3HatchLurker,1Base,15533,defee779-4b48-4aa6-a7ab-d36a5ea779f4,3HatchLurker,1,15533,196.6546,4,44,54,81,162,102,8,320,512,240,31,47,1186,103,103,14,1039,15495,1111,146,965,117,10,124,16,1,5,41,15533,12Hatch,3HatchLurker,1Base,true,15533
20260904-031526,KU4HQ00W,Dave Churchill,Random,(3)TauCross.scx,LOSS,0,2026-09-04T05:05:16,2026-09-04T05:09:07,229.2,0.63,6e32a9d,False,True,ok,True,Dave Churchill,False,False,False,1020,1500,0,3250,True,2175,5050,3060,9450,785,18840,4114,4100,352,100,48,68,2.968,7693.0,1788523736448,false,3,Overpool,SpeedlingAllIn,EarlyRush;1Base;2Gate,18850,e78bb95a-d8ec-431d-b324-6b205c43ea73,SpeedlingAllIn,0,18850,145.3205,28,83,83,8,30,8,8,320,512,240,45,95,1295,124,8,8,1312,18851,4410,116,4294,68,51,67,48,0,1,27,18850,Overpool,SpeedlingAllIn,EarlyRush;1Base;2Gate,false,18850
20260904-031526,KU4HQ066,WillBot,Random,(4)Python.scx,WIN,0,2026-09-04T05:05:50,2026-09-04T05:09:29,217.4,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,2190,17250,6345,15000,False,2490,12050,0,8325,870,20880,13906,13625,5584,5375,173,182,2.95,8856.0,1788523759477,true,4,Overpool,CrazyZerg,1Base,20896,72ec2dc7-5b9a-434c-aaa0-560d129d9a9c,CrazyZerg,1,20896,173.9331,15,127,166,126,260,148,8,320,512,240,79,125,3534,162,155,19,1582,20816,1356,186,1170,170,11,158,17,0,11,28,20896,Overpool,CrazyZerg,1Base,true,20896
20260904-031526,KU4HQ07Y,Tomas Cere,Protoss,(4)CircuitBreaker.scx,WIN,0,2026-09-04T05:06:24,2026-09-04T05:09:15,169.1,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,375,2100,2925,1150,False,575,450,0,1050,307,7368,1194,1150,0,0,31,34,3.518,7981.0,1788523745154,true,4,4Pool,4Pool,1Base,7380,c87ae272-b263-4a9c-b87f-706f5e7408dc,4Pool,1,7380,48.9819,3,7,7,18,42,23,8,320,512,240,19,8,258,23,23,5,198,7338,288,27,261,19,0,26,1,0,0,8,7380,4Pool,4Pool,1Base,true,7380
20260904-031526,KU4HQ023,MadMixR,Random,(4)Andromeda.scx,LOSS,0,2026-09-04T05:06:27,2026-09-04T05:09:27,178.2,0.63,6e32a9d,False,True,ok,True,MadMixR,False,False,False,820,100,0,1350,True,1325,1510,2460,3350,434,10416,1938,1900,288,100,34,52,3.394,9714.0,1788523755824,false,4,12Pool,3HatchHydra,1Base;2Gate;EarlyRush,10418,ea8c3434-7eac-4546-b449-0529c9ffd222,3HatchHydra,0,10418,268.2458,4,8,8,1,2,1,8,320,512,240,11,25,319,65,1,9,313,10443,6201,2125,4076,26,2443,2111,13,0,1,38,10418,12Pool,3HatchHydra,1Base;2Gate;EarlyRush,false,10418
20260904-031526,KU4HQ04Z,Ecgberht,Terran,(4)LaMancha1.1.scx,WIN,0,2026-09-04T05:07:28,2026-09-04T05:11:07,216.9,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,3310,27600,9840,26550,False,3055,17650,0,13800,1094,26256,24030,22425,8248,6750,283,350,2.064,7291.0,1788523859406,true,4,12Hatch,3HatchLurker,1Base,26259,2369f14e-7a9a-4c66-9c85-ea8d7de7b101,3HatchLurker,1,26259,214.9878,4,139,179,193,388,232,8,320,512,240,64,146,3183,228,229,19,2259,26216,5641,880,4761,321,648,831,40,1,8,49,26259,12Hatch,3HatchLurker,1Base,true,26259
20260904-031526,KU4HQ03U,liongis,Zerg,(4)Python.scx,LOSS,0,2026-09-04T05:07:36,2026-09-04T05:10:14,156.9,0.63,6e32a9d,False,True,ok,True,liongis,False,False,False,375,1350,0,1450,True,1055,1850,1125,2100,366,8784,1426,1400,0,0,28,50,3.018,9064.0,1788523807874,false,4,4Pool,4Pool,,8806,21f60e98-ab08-4c1f-8d96-ed42a4ea84ea,4Pool,0,8806,267.7581,7,33,33,21,27,22,8,320,512,240,24,35,639,26,22,8,588,8817,212,45,167,23,25,32,13,0,0,11,8806,4Pool,4Pool,,false,8806
20260904-031526,KU4HQ00X,Dave Churchill,Random,(4)Andromeda.scx,LOSS,0,2026-09-04T05:09:07,2026-09-04T05:12:33,205.0,0.63,6e32a9d,False,True,ok,True,Dave Churchill,False,False,False,1020,700,0,2500,True,1325,3200,3060,4800,551,13224,3274,3250,144,0,47,52,2.969,7500.0,1788523945689,false,4,Overpool,SpeedlingAllIn,1Base;2Gate;EarlyRush,13239,71caf72e-edad-4448-9068-88ff558fa32c,SpeedlingAllIn,0,13239,222.1417,10,54,54,4,14,4,8,320,512,240,38,67,921,79,4,5,852,13240,1698,82,1616,53,29,61,20,0,1,17,13239,Overpool,SpeedlingAllIn,1Base;2Gate;EarlyRush,false,13239
20260904-031526,KU4HQ07Z,Tomas Cere,Protoss,(4)EmpireoftheSun.scm,WIN,0,2026-09-04T05:09:15,2026-09-04T05:12:17,181.1,0.63,6e32a9d,False,True,ok,True,Infested Artosis,False,False,True,375,3000,3375,1450,False,675,650,0,1500,363,8712,1498,1450,0,0,35,50,3.265,9546.0,1788523927549,true,4,4Pool,4Pool,1Base,8713,b55e5b1c-27f5-4dfa-8664-853b849b4fe5,4Pool,1,8713,46.8209,6,11,11,25,60,31,8,320,512,240,23,12,325,31,31,7,345,8680,174,30,144,24,0,29,1,0,0,8,8713,4Pool,4Pool,1Base,true,8713
